Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Review,Review_Total_Negative_Word_Counts,Total_Number_of_Reviews,Positive_Review,Review_Total_Positive_Word_Counts,Total_Number_of_Reviews_Reviewer_Has_Given,Reviewer_Score,Tags,days_since_review,lat,lng,Sentiment
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12/18/2015,8.5,K K Hotel George, Israel ,No Negative,0,1831,,25,21,10,"[' Leisure trip ', ' Family with older children ', ' Classic Twin Room ', ' Stayed 5 nights ']",594 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12/17/2015,8.5,K K Hotel George, Norway ,No Negative,0,1831,,10,20,10,"[' Leisure trip ', ' Group ', ' Classic Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",595 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12/14/2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,12,2,10,"[' Business trip ', ' Group ', ' Classic Single Room ', ' Stayed 1 night ']",598 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12/13/2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,8,2,9.6,"[' Leisure trip ', ' Group ', ' Classic Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",599 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12-12-2015,8.5,K K Hotel George, Switzerland , Room touch too small but again don t complain cos of good value,14,1831,,9,5,9.2,"[' Leisure trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",600 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12-07-2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,30,3,10,"[' Leisure trip ', ' Couple ', ' Classic Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",605 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12-02-2015,8.5,K K Hotel George, United Kingdom , Bathroom was tiny shower was just a Trickle of water ,12,1831,,5,2,7.5,"[' Leisure trip ', ' Family with older children ', ' Classic Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",610 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12-01-2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,19,1,10,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",611 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12-01-2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,21,3,8.3,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 2 nights ']",611 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,12-01-2015,8.5,K K Hotel George, United Kingdom , There was nothing we didn t like ,9,1831,,12,1,7.5,"[' Leisure trip ', ' Group ', ' 2 rooms ', ' Stayed 1 night ', ' Submitted from a mobile device ']",611 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,11/28/2015,8.5,K K Hotel George, Ireland ,No Negative,0,1831,,18,2,10,"[' Family with older children ', ' Classic Triple Room ', ' Stayed 2 nights ']",614 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,11/24/2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,24,1,9.6,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 1 night ']",618 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,11/24/2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,6,6,8.8,"[' Leisure trip ', ' Family with older children ', ' Classic Twin Room ', ' Stayed 2 nights ']",618 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,11/17/2015,8.5,K K Hotel George, United Kingdom , Nothing at all ,5,1831,,13,1,10,"[' Leisure trip ', ' Couple ', ' Executive King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",625 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,11/15/2015,8.5,K K Hotel George, United Kingdom , No spare blankets Woke up cold due to sudden temperature drop ,13,1831,,6,3,8.8,"[' Couple ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",627 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,11/15/2015,8.5,K K Hotel George, Germany ,No Negative,0,1831,,21,33,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 3 nights ']",627 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,11-01-2015,8.5,K K Hotel George, Japan ,No Negative,0,1831,,2,2,9.6,"[' Leisure trip ', ' Group ', ' Classic Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",641 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10/30/2015,8.5,K K Hotel George, Austria ,No Negative,0,1831,,23,13,8.8,"[' Leisure trip ', ' Family with young children ', ' Classic Triple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",643 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10/25/2015,8.5,K K Hotel George, United States of America ,No Negative,0,1831,,22,8,10,"[' Leisure trip ', ' Couple ', ' Executive King Room ', ' Stayed 4 nights ']",648 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10/20/2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,6,6,9.6,"[' Leisure trip ', ' Group ', ' Classic Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",653 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10/18/2015,8.5,K K Hotel George, Czech Republic ,No Negative,0,1831,,21,8,9.2,"[' Business trip ', ' Family with older children ', ' 2 rooms ', ' Stayed 2 nights ']",655 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10-12-2015,8.5,K K Hotel George, United Kingdom , 2 single beds pushed together not acceptable for 165 per night Rooms tiny and dated decor ,18,1831,,2,2,3.3,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 2 nights ']",661 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10-11-2015,8.5,K K Hotel George, Italy , the matress is not very comfortable and the bathroom is small even I had a king executive room,19,1831,,8,29,8.3,"[' Business trip ', ' Solo traveler ', ' Executive King Room ', ' Stayed 3 nights ']",662 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10-09-2015,8.5,K K Hotel George, United States of America ,No Negative,0,1831,,5,1,8.3,"[' Leisure trip ', ' Couple ', ' Classic Twin Room ', ' Stayed 5 nights ']",664 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10-06-2015,8.5,K K Hotel George, Denmark , Rooms a bit small for the Price,8,1831,,6,7,8.3,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",667 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,10-03-2015,8.5,K K Hotel George, Bahrain , Nothing,2,1831,,5,15,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",670 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,9/30/2015,8.5,K K Hotel George, United States of America , Location,2,1831,,4,2,7.5,"[' Leisure trip ', ' Couple ', ' Executive King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",673 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,9/30/2015,8.5,K K Hotel George, Canada , Bathroom was tiny terrible lay out,7,1831,,2,1,8.3,"[' Leisure trip ', ' Group ', ' Classic Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",673 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,9/27/2015,8.5,K K Hotel George, United States of America ,No Negative,0,1831,,23,25,9.6,"[' Leisure trip ', ' Couple ', ' Classic Twin Room ', ' Stayed 4 nights ']",676 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,9/22/2015,8.5,K K Hotel George, Ireland , Was v happy no negatives ,7,1831,,14,1,7.5,"[' Leisure trip ', ' Family with older children ', ' Classic Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",681 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,9/20/2015,8.5,K K Hotel George, Australia , Small rooms ,4,1831,,13,10,7.9,"[' Leisure trip ', ' Couple ', ' Classic Twin Room ', ' Stayed 4 nights ']",683 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,9/17/2015,8.5,K K Hotel George, United States of America ,No Negative,0,1831,,10,1,10,"[' Leisure trip ', ' Family with older children ', ' 2 rooms ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",686 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,09-06-2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,5,1,10,"[' Leisure trip ', ' Group ', ' Classic Triple Room ', ' Stayed 2 nights ']",697 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,09-04-2015,8.5,K K Hotel George, United States of America ,No Negative,0,1831,,15,1,7.9,"[' Leisure trip ', ' Family with young children ', ' 2 rooms ', ' Stayed 4 nights ']",699 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,09-01-2015,8.5,K K Hotel George, United Kingdom , Small Bathroom,3,1831,,20,1,7.1,"[' Leisure trip ', ' Family with young children ', ' Classic Triple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",702 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,8/25/2015,8.5,K K Hotel George, Belgium ,No Negative,0,1831,,17,1,7.9,"[' With a pet ', ' Leisure trip ', ' Family with young children ', ' Classic Triple Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",709 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,8/16/2015,8.5,K K Hotel George, Hong Kong , The room is a bit old ,8,1831,,12,5,8.3,"[' Leisure trip ', ' Family with older children ', ' Classic Triple Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",718 day,51.4918878,-0.1949706,0
1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,244,08-09-2015,8.5,K K Hotel George, United Kingdom ,No Negative,0,1831,,12,2,10,"[' Leisure trip ', ' Couple ', ' Executive King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",725 day,51.4918878,-0.1949706,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,08-02-2017,9.2,Apex Temple Court Hotel, United Kingdom , Difficult to locate the phone to contact reception lack toilet itineraries and it was difficult to locate these ,20,2619,,17,1,9.2,"[' Leisure trip ', ' Couple ', ' Deluxe King Room with Club Lounge Access and Balcony ', ' Stayed 1 night ']",1 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,08-02-2017,9.2,Apex Temple Court Hotel, Ireland , Air con not great ,6,2619,,24,19,8.3,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ']",1 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,08-02-2017,9.2,Apex Temple Court Hotel, United Kingdom , Not a fan of the breakfast to be honest the eggs were quite watery Also we did not buy breakfast in advance which was good because when you arrive they give you a 25 off voucher I would have been very annoyed if I had paid full price in advance and the person next to me got a better deal ,62,2619,,17,3,10,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,07-10-2017,9.2,Apex Temple Court Hotel, United Kingdom , No parking on site We parked about 1 2 mile away but it s expensive Parking from 15 30 Friday until 11 30am Sunday cost 42 00 Although reasonable by London standards it s an added expense for a weekend away Perhaps the hotel could workout a concession with local car parks Restaurant expensive given the quality of food ,61,2619,,10,25,7.5,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ']",24 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,07-10-2017,9.2,Apex Temple Court Hotel, United Kingdom ,No Negative,0,2619,,26,1,10,"[' Leisure trip ', ' Couple ', ' Superior King Room ', ' Stayed 2 nights ']",24 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,07-05-2017,9.2,Apex Temple Court Hotel, United Kingdom , We have been charged for room service that we did not have I spoke to the hotel yesterday who said they would remove the charge of 43 53 issue and amended invoice and email to confirm that the charge had been removed This has not been done ,49,2619,,5,6,7.9,"[' Couple ', ' City King Room ', ' Stayed 2 nights ']",29 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,07-03-2017,9.2,Apex Temple Court Hotel, Singapore , It would be helpful if the hotel could provide more detailed info on how to get to the hotel from the subway station Customers shld look out for the green elephant in the doorway otherwise really difficult to find the entrance to the hotel ,46,2619,,51,5,7.5,"[' Business trip ', ' Solo traveler ', ' City King Room ', ' Stayed 2 nights ']",31 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,07-01-2017,9.2,Apex Temple Court Hotel, United Kingdom , Every thing was excellent Apart from room service for food that never came and been woken up at 9 am by staff walking in room When I mentioned in to reception when checking out they didn t seam bothered ,41,2619,,8,1,7.9,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",33 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,6/27/2017,9.2,Apex Temple Court Hotel, United Kingdom , No problems at all ,6,2619,,79,1,9.2,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",37 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,6/25/2017,9.2,Apex Temple Court Hotel, United Kingdom ,No Negative,0,2619,,37,1,9.2,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",39 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,6/20/2017,9.2,Apex Temple Court Hotel, United Kingdom ,No Negative,0,2619,,28,1,10,"[' Leisure trip ', ' Group ', ' City Twin Room ', ' Stayed 1 night ']",44 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,6/14/2017,9.2,Apex Temple Court Hotel, Australia , Not a lot to put in this section If I was going to be very picky I d say the food menu was average but still very palatable i e not bad Wine list could be improved ,39,2619,,28,1,7.9,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",50 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,06-12-2017,9.2,Apex Temple Court Hotel, Canada , Meals very plain No extras or garnishes Restaurant staff didn t seem very knowledgeable Cold croissants for breakfast ,20,2619,,13,1,9.6,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",52 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,06-07-2017,9.2,Apex Temple Court Hotel, Singapore , No toothbrush provided,4,2619,,32,2,8.3,"[' Business trip ', ' Solo traveler ', ' City King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",57 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,5/25/2017,9.2,Apex Temple Court Hotel, Ireland , Nothing,2,2619,,33,4,10,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ']",70 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,5/22/2017,9.2,Apex Temple Court Hotel, United Kingdom , The shower flooded the bathroom and hallway as there was no seal on the shower door and the plugs in bath and sink were no draining sue to clogged hair when we booked via booking com it initially said breakfast included however it was no and actually ended up costing an extra 40 pounds for two people breakfast was minimal consisting of one sausage a spoonful of beans and 1 bacon and tomato and small black pudding was not much of a selection of cheese etc just a couple of bits that had been out a while ,99,2619,,10,1,5.8,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ']",73 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,5/22/2017,9.2,Apex Temple Court Hotel, United States of America , The Wi Fi was rather terrible My husband was able to get it to work on his phone but it did not work on mine And since I did not get an international plan for my phone for this trip I was relying on Wi Fi to communicate while in London Thankfully there were other locations around the city where I could connect to the Wi Fi ,69,2619,,115,16,9.6,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ']",73 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,5/17/2017,9.2,Apex Temple Court Hotel, United Kingdom , The only thing I d fault was that the pillows were very thick and no options for thinner or different pillows ,23,2619,,68,6,9.6,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",78 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,5/16/2017,9.2,Apex Temple Court Hotel, United States of America , They don t have parking and there is no easy parking available nearby ,15,2619,,11,6,9.6,"[' Leisure trip ', ' Family with young children ', ' City King Room ', ' Stayed 3 nights ']",79 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,5/14/2017,9.2,Apex Temple Court Hotel, Germany , The staff is quite annoying and could be more discreet entering the room without invitation The view from the hotel was quite uninspiring ,25,2619,,30,40,8.3,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 3 nights ']",81 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,5/14/2017,9.2,Apex Temple Court Hotel, Canada ,No Negative,0,2619,,63,3,10,"[' Leisure trip ', ' Couple ', ' Deluxe King Room with Club Lounge Access ', ' Stayed 3 nights ']",81 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,05-09-2017,9.2,Apex Temple Court Hotel, Belgium , Breakfast buffet continental was ok but nothing out of the ordinary A la carte was also possible but we didn t try ,24,2619,,45,1,10,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",86 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,05-04-2017,9.2,Apex Temple Court Hotel, United Kingdom , More seating in the bar area would be good also it s a trek to use the toilets ,20,2619,,17,3,8.8,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ']",91 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,4/27/2017,9.2,Apex Temple Court Hotel, United Kingdom ,No Negative,0,2619,,32,2,10,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",98 days,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,4/25/2017,9.2,Apex Temple Court Hotel, United Kingdom ,No Negative,0,2619,,30,5,10,"[' Leisure trip ', ' Couple ', ' City Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",100 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,4/23/2017,9.2,Apex Temple Court Hotel, United Kingdom , The cleaner knocked on our door at 8am which wasn t ideal We were checking out that day so no need to clean the room Being fussy the dressing gown and towels weren t hugely soft ,38,2619,,28,2,10,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",102 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,4/21/2017,9.2,Apex Temple Court Hotel, United States of America , This was my second time at this hotel the first time I booked the basic room and was pleasantly surprised at the spaciousness of the room I was given This time I opted to upgrade to a more expensive room and was surprised that it was much smaller than the room I had stayed in before It just might be that I was given a free upgrade the first time ,72,2619,,0,11,8.3,"[' Business trip ', ' Solo traveler ', ' Superior King Room with Balcony ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",104 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,4/20/2017,9.2,Apex Temple Court Hotel, Spain , Going as a family with two rooms hired in the same reservation they allocated us in two different buildings They were even unable to allocate us in different floors of the same building,34,2619,,16,7,10,"[' Leisure trip ', ' Family with young children ', ' City King Room ', ' Stayed 3 nights ']",105 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,4/19/2017,9.2,Apex Temple Court Hotel, United Kingdom , Some of the complimentary items of food from the room were missing and there was an empty box in the minibar too ,24,2619,,46,3,10,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",106 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,04-05-2017,9.2,Apex Temple Court Hotel, United Kingdom , A few more little milks maybe as I drink a lot of tea but I was given a little jug of milk when I asked ,27,2619,,25,2,10,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",120 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,3/27/2017,9.2,Apex Temple Court Hotel, United Kingdom , The air conditioning rattled all night and was rather noisy the room was a lot smaller than previous trips but just as expensive A lot better value for money in other hotels ,34,2619,,13,1,8.8,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",129 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,3/20/2017,9.2,Apex Temple Court Hotel, United Kingdom , Nothing your doing a fantastic job,7,2619,,164,4,10,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",136 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,3/13/2017,9.2,Apex Temple Court Hotel, Singapore , The rooms were too dark and warm After shaving I got on a plane and realized I missed half my face The bathroom mirror was placed right on top of the toilet bowl which was absolutely disgusting Another design flaw was that you had to move the toilet seat up and down in order to flush the toilet The bedroom windows were painted shut which made it awfully stuffy hot and unbearable in the room It was difficult for bad smells to escape since there was no ventilation in the room The walkway outside the hotel room stank of chemicals and the hallway looked soulless like student dormitories One should not be paying so much money for such a low standard hotel which did not even include breakfast The staff were from anywhere else but Britain which did not help make our British experience any better ,148,2619,,12,32,4.2,"[' Leisure trip ', ' Solo traveler ', ' City King Room ', ' Stayed 1 night ']",143 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,3/13/2017,9.2,Apex Temple Court Hotel, United Kingdom , If we had to pick one thing it would be the pillows are a bit to soft but everyone is different Literally could not find fault with anything ,30,2619,,26,2,9.6,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ']",143 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,03-07-2017,9.2,Apex Temple Court Hotel, Switzerland , Location was fine for where I needed to be but if you could find find yourself a little aways from the center and Covent Garden Depends what you looking for underground is about 10 mins walk in either direction ,41,2619,,45,3,8.8,"[' Leisure trip ', ' Solo traveler ', ' City King Room ', ' Stayed 2 nights ']",149 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,03-06-2017,9.2,Apex Temple Court Hotel, United Kingdom , At the outside front entrance to the hotel there is a large carpeted area that was extremely wet due to the weather which spoiled the lovely entrance to an otherwise great hotel ,34,2619,,13,7,8.8,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ']",150 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,03-05-2017,9.2,Apex Temple Court Hotel, United Kingdom , We felt the price of breakfast is just too much and would have added another 100 to price of our stay ,23,2619,,24,1,6.7,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",151 day,51.5137335,-0.1087512,0
1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,639,03-02-2017,9.2,Apex Temple Court Hotel, United Kingdom , The room looked straight onto an office window so was a little obtrusive But understand I wasn t paying for a view ,24,2619,,17,1,9.6,"[' Leisure trip ', ' Couple ', ' City King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",154 day,51.5137335,-0.1087512,0
